member_id,month,center,plan,price_paid,discount_applied,signup_date,acquisition_channel,age,gender,tenure_months,visits_this_month,group_classes_attended,uses_app,has_personal_trainer,support_contacts,incidents_reported,satisfaction_survey,status,churn_reason,competitor_lowcost_price,campaign_active,service_incident
559,2023-06,southgate,premium,49.0,0.0,2023-01-10,website,57,M,6,11,3,True,False,0,0,8.0,active,,20,summer_body,
559,2023-07,southgate,premium,49.0,0.0,2023-01-10,website,57,M,7,12,5,True,False,0,0,,active,,19,,
559,2023-08,southgate,premium,49.0,0.0,2023-01-10,website,57,M,8,13,3,True,False,0,0,6.0,active,,19,,pool_maintenance
559,2023-09,southgate,premium,49.0,0.0,2023-01-10,website,57,M,9,13,3,True,False,0,0,,active,,19,back_to_gym,
559,2023-10,southgate,premium,49.0,0.0,2023-01-10,website,57,M,10,10,4,True,False,0,0,,active,,19,,
559,2023-11,southgate,premium,49.0,0.0,2023-01-10,website,57,M,11,9,2,True,False,0,0,5.0,active,,19,,
559,2023-12,southgate,premium,49.0,0.0,2023-01-10,website,57,M,12,9,3,True,False,0,0,9.0,active,,19,,
559,2024-01,southgate,premium,49.0,0.0,2023-01-10,website,57,M,13,9,3,True,False,0,0,7.0,active,,19,january_promo,
559,2024-02,southgate,premium,49.0,0.0,2023-01-10,website,57,M,14,11,3,True,False,0,0,5.0,active,,19,,app_outage
559,2024-03,southgate,premium,49.0,0.0,2023-01-10,website,57,M,15,14,3,True,False,0,0,,active,,19,,
559,2024-04,southgate,premium,49.0,0.0,2023-01-10,website,57,M,16,11,5,True,False,0,0,8.0,active,,19,,
559,2024-05,southgate,premium,49.0,0.0,2023-01-10,website,57,M,17,12,4,True,False,0,0,,active,,19,,
559,2024-06,southgate,premium,49.0,0.0,2023-01-10,website,57,M,18,11,4,True,False,0,0,10.0,active,,19,summer_body,
559,2024-07,southgate,premium,49.0,0.0,2023-01-10,website,57,M,19,9,2,True,False,0,0,,active,,19,,
559,2024-08,southgate,premium,49.0,0.0,2023-01-10,website,57,M,20,14,7,True,False,0,0,,active,,19,,
559,2024-09,southgate,premium,49.0,0.0,2023-01-10,website,57,M,21,13,4,True,False,0,0,,active,,19,back_to_gym,
559,2024-10,southgate,premium,49.0,0.0,2023-01-10,website,57,M,22,11,3,True,False,0,0,,active,,19,,
559,2024-11,southgate,premium,49.0,0.0,2023-01-10,website,57,M,23,15,4,True,False,0,0,5.0,active,,19,,
559,2024-12,southgate,premium,49.0,0.0,2023-01-10,website,57,M,24,11,2,True,False,0,0,,active,,19,,
560,2022-01,eastpark,premium,39.2,0.2,2022-01-13,january_campaign,29,M,1,6,2,True,False,0,0,,active,,25,january_promo,
560,2022-02,eastpark,premium,39.2,0.2,2022-01-13,january_campaign,29,M,2,9,3,True,False,0,0,6.0,active,,25,,
560,2022-03,eastpark,premium,39.2,0.2,2022-01-13,january_campaign,29,M,3,9,2,True,False,0,0,8.0,active,,25,,
560,2022-04,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,4,7,2,True,False,0,1,,active,,25,,
560,2022-05,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,5,9,4,True,False,0,0,,active,,25,,
560,2022-06,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,6,8,3,True,False,0,0,5.0,active,,25,,
560,2022-07,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,7,14,6,True,False,1,0,7.0,active,,22,,
560,2022-08,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,8,4,2,True,False,3,0,,active,,22,,
560,2022-09,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,9,7,2,True,False,0,0,,active,,22,back_to_gym,
560,2022-10,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,10,6,2,True,False,0,0,8.0,active,,22,,
560,2022-11,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,11,9,3,True,False,0,0,9.0,active,,22,,
560,2022-12,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,12,8,4,True,False,0,0,7.0,active,,22,,
560,2023-01,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,13,8,3,True,False,0,0,7.0,active,,20,january_promo,
560,2023-02,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,14,10,4,True,False,0,0,,active,,20,,
560,2023-03,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,15,9,3,True,False,0,0,,active,,20,,heating_failure
560,2023-04,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,16,9,3,True,False,0,0,9.0,active,,20,,
560,2023-05,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,17,10,4,True,False,0,0,8.0,active,,20,,
560,2023-06,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,18,9,2,True,False,0,0,,active,,20,summer_body,
560,2023-07,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,19,11,5,True,False,0,0,,active,,19,,
560,2023-08,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,20,7,3,True,False,0,0,,active,,19,,pool_maintenance
560,2023-09,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,21,7,2,True,False,0,0,5.0,active,,19,back_to_gym,
560,2023-10,eastpark,premium,41.65,0.15,2022-01-13,january_campaign,29,M,22,9,3,True,False,0,0,5.0,active,,19,,
560,2023-11,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,23,9,3,True,False,0,0,8.0,active,,19,,
560,2023-12,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,24,11,4,True,False,0,1,,active,,19,,
560,2024-01,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,25,7,3,True,False,0,0,7.0,active,,19,january_promo,
560,2024-02,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,26,11,4,True,False,0,0,9.0,active,,19,,app_outage
560,2024-03,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,27,7,3,True,False,0,0,,active,,19,,
560,2024-04,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,28,9,3,True,False,0,0,8.0,active,,19,,
560,2024-05,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,29,9,4,True,False,0,0,,active,,19,,
560,2024-06,eastpark,premium,44.1,0.1,2022-01-13,january_campaign,29,M,30,8,2,True,False,0,0,,active,,19,summer_body,
560,2024-07,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,31,11,4,True,False,0,0,,active,,19,,
560,2024-08,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,32,5,1,True,False,0,0,,active,,19,,
560,2024-09,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,33,7,2,True,False,0,0,,active,,19,back_to_gym,
560,2024-10,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,34,9,2,True,False,0,1,,active,,19,,
560,2024-11,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,35,9,2,True,False,2,1,,active,,19,,
560,2024-12,eastpark,premium,49.0,0.0,2022-01-13,january_campaign,29,M,36,11,4,True,False,0,0,10.0,active,,19,,
561,2022-01,southgate,basic,23.2,0.2,2022-01-25,january_campaign,60,M,1,6,2,False,False,0,0,,active,,25,january_promo,
561,2022-02,southgate,basic,23.2,0.2,2022-01-25,january_campaign,60,M,2,9,4,False,False,0,0,7.0,active,,25,,
561,2022-03,southgate,basic,23.2,0.2,2022-01-25,january_campaign,60,M,3,8,2,False,False,0,0,10.0,active,,25,,
561,2022-04,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,4,9,4,False,False,0,0,,active,,25,,
561,2022-05,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,5,6,2,False,False,0,0,,active,,25,,
561,2022-06,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,6,6,2,False,False,0,0,5.0,active,,25,,
561,2022-07,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,7,7,3,False,False,0,0,,active,,22,,
561,2022-08,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,8,4,1,False,False,0,0,6.0,active,,22,,
561,2022-09,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,9,4,1,False,False,0,0,,active,,22,back_to_gym,
561,2022-10,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,10,5,2,False,False,0,0,,active,,22,,
561,2022-11,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,11,6,3,False,False,0,0,,active,,22,,
561,2022-12,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,12,7,2,False,False,0,0,7.0,active,,22,,
561,2023-01,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,13,8,2,False,False,0,0,,active,,20,january_promo,
561,2023-02,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,14,6,1,False,False,0,0,,active,,20,,
561,2023-03,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,15,5,1,False,False,0,0,,active,,20,,heating_failure
561,2023-04,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,16,7,2,False,False,0,0,,active,,20,,
561,2023-05,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,17,10,3,False,False,0,0,9.0,active,,20,,
561,2023-06,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,18,5,1,False,False,0,0,5.0,active,,20,summer_body,
561,2023-07,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,19,6,2,False,False,0,0,,active,,19,,
561,2023-08,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,20,7,3,False,False,0,0,6.0,active,,19,,pool_maintenance
561,2023-09,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,21,3,1,False,False,0,0,,active,,19,back_to_gym,
561,2023-10,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,22,4,1,False,False,0,0,,active,,19,,
561,2023-11,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,23,9,4,False,False,0,0,,active,,19,,
561,2023-12,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,24,9,4,False,False,1,0,,active,,19,,
561,2024-01,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,25,4,2,False,False,0,0,,active,,19,january_promo,
561,2024-02,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,26,8,2,False,False,0,0,,active,,19,,app_outage
561,2024-03,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,27,4,2,False,False,2,1,,active,,19,,
561,2024-04,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,28,9,3,False,False,0,0,,active,,19,,
561,2024-05,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,29,7,3,False,False,0,2,,active,,19,,
561,2024-06,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,30,8,2,False,False,0,0,5.0,active,,19,summer_body,
561,2024-07,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,31,8,2,False,False,0,0,8.0,active,,19,,
561,2024-08,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,32,8,3,False,False,0,0,9.0,active,,19,,
561,2024-09,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,33,6,3,False,False,0,0,,active,,19,back_to_gym,
561,2024-10,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,34,5,2,False,False,0,0,,active,,19,,
561,2024-11,southgate,basic,29.0,0.0,2022-01-25,january_campaign,60,M,35,8,2,False,False,0,0,,churned,competitor,19,,
562,2024-09,eastpark,premium,49.0,0.0,2024-09-04,referral,47,M,1,18,8,True,False,0,0,,active,,19,back_to_gym,
562,2024-10,eastpark,premium,49.0,0.0,2024-09-04,referral,47,M,2,17,7,True,False,1,0,6.0,active,,19,,
562,2024-11,eastpark,premium,49.0,0.0,2024-09-04,referral,47,M,3,15,5,True,False,0,0,,active,,19,,
562,2024-12,eastpark,premium,49.0,0.0,2024-09-04,referral,47,M,4,17,5,True,False,0,0,,active,,19,,
563,2024-02,downtown,family,69.0,0.0,2024-02-12,walk_in,43,F,1,12,3,False,False,0,0,,active,,19,,app_outage
563,2024-03,downtown,family,62.1,0.1,2024-02-12,walk_in,43,F,2,10,4,False,False,0,0,7.0,active,,19,,
563,2024-04,downtown,family,69.0,0.0,2024-02-12,walk_in,43,F,3,11,2,False,False,0,0,,active,,19,,
563,2024-05,downtown,family,69.0,0.0,2024-02-12,walk_in,43,F,4,8,3,False,False,1,0,,churned,price,19,,
564,2022-01,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,1,4,2,False,False,0,0,,active,,25,january_promo,
564,2022-02,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,2,3,1,False,False,0,1,,active,,25,,
564,2022-03,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,3,5,2,False,False,0,0,6.0,active,,25,,
564,2022-04,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,4,2,1,False,False,1,0,,active,,25,,
564,2022-05,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,5,0,0,False,False,0,0,,active,,25,,
564,2022-06,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,6,3,1,False,False,0,0,,active,,25,,
564,2022-07,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,7,6,2,False,False,0,0,7.0,active,,22,,
564,2022-08,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,8,3,1,False,False,0,0,,active,,22,,
564,2022-09,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,9,5,2,False,False,0,0,,active,,22,back_to_gym,
564,2022-10,southgate,basic,26.1,0.1,2022-01-16,walk_in,47,M,10,6,2,False,False,0,0,,active,,22,,
564,2022-11,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,11,4,2,False,False,0,0,,active,,22,,
564,2022-12,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,12,5,2,False,False,0,0,6.0,active,,22,,
564,2023-01,southgate,basic,29.0,0.0,2022-01-16,walk_in,47,M,13,6,3,False,False,0,0,,churned,price,20,january_promo,
565,2023-01,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,1,14,6,False,False,0,0,9.0,active,,20,january_promo,
565,2023-02,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,2,6,1,False,False,0,0,,active,,20,,
565,2023-03,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,3,9,2,False,False,0,0,,active,,20,,heating_failure
565,2023-04,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,4,11,3,False,False,0,0,,active,,20,,
565,2023-05,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,5,9,3,False,False,0,0,9.0,active,,20,,
565,2023-06,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,6,11,3,False,False,0,0,,active,,20,summer_body,
565,2023-07,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,7,8,2,False,False,0,0,,active,,19,,
565,2023-08,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,8,10,4,False,False,0,0,,active,,19,,pool_maintenance
565,2023-09,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,9,8,3,False,False,0,0,7.0,active,,19,back_to_gym,
565,2023-10,downtown,basic,26.1,0.1,2023-01-18,referral,59,M,10,9,2,False,False,0,1,,active,,19,,
565,2023-11,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,11,12,5,False,False,0,1,,active,,19,,
565,2023-12,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,12,14,6,False,False,0,0,,active,,19,,
565,2024-01,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,13,7,3,False,False,0,0,,active,,19,january_promo,
565,2024-02,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,14,6,3,False,False,0,0,,active,,19,,app_outage
565,2024-03,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,15,9,2,False,False,0,0,5.0,active,,19,,
565,2024-04,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,16,10,5,False,False,0,0,9.0,active,,19,,
565,2024-05,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,17,13,4,False,False,0,0,8.0,active,,19,,
565,2024-06,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,18,9,2,False,False,0,0,4.0,active,,19,summer_body,
565,2024-07,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,19,10,4,False,False,0,0,,active,,19,,
565,2024-08,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,20,10,4,False,False,0,0,,active,,19,,
565,2024-09,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,21,11,3,False,False,0,0,,active,,19,back_to_gym,
565,2024-10,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,22,8,2,False,False,0,0,,active,,19,,
565,2024-11,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,23,9,2,False,False,0,0,5.0,active,,19,,
565,2024-12,downtown,basic,29.0,0.0,2023-01-18,referral,59,M,24,5,1,False,False,0,0,5.0,active,,19,,
566,2022-05,northside,premium,49.0,0.0,2022-05-03,walk_in,39,M,1,5,2,False,False,0,0,,active,,25,,
566,2022-06,northside,premium,49.0,0.0,2022-05-03,walk_in,39,M,2,9,3,False,False,0,0,7.0,active,,25,,
566,2022-07,northside,premium,49.0,0.0,2022-05-03,walk_in,39,M,3,7,2,False,False,0,0,,active,,22,,
566,2022-08,northside,premium,49.0,0.0,2022-05-03,walk_in,39,M,4,6,3,False,False,0,1,,active,,22,,
566,2022-09,northside,premium,49.0,0.0,2022-05-03,walk_in,39,M,5,2,1,False,False,0,0,9.0,active,,22,back_to_gym,
566,2022-10,northside,premium,49.0,0.0,2022-05-03,walk_in,39,M,6,6,1,False,False,0,0,,churned,relocation,22,,
567,2023-01,eastpark,premium,39.2,0.2,2023-01-22,january_campaign,22,M,1,1,0,True,False,0,0,5.0,active,,20,january_promo,
567,2023-02,eastpark,premium,39.2,0.2,2023-01-22,january_campaign,22,M,2,4,2,True,False,0,0,8.0,active,,20,,
567,2023-03,eastpark,premium,39.2,0.2,2023-01-22,january_campaign,22,M,3,0,0,True,False,0,0,,active,,20,,heating_failure
567,2023-04,eastpark,premium,49.0,0.0,2023-01-22,january_campaign,22,M,4,1,0,True,False,0,0,,churned,relocation,20,,
568,2022-05,downtown,basic,24.65,0.15,2022-05-10,referral,43,F,1,4,2,False,False,3,0,,active,,25,,
568,2022-06,downtown,basic,29.0,0.0,2022-05-10,referral,43,F,2,1,0,False,False,0,0,,churned,price,25,,
569,2023-01,westfield,family,55.2,0.2,2023-01-27,january_campaign,26,M,1,1,0,True,True,0,0,6.0,active,,20,january_promo,
569,2023-02,westfield,family,55.2,0.2,2023-01-27,january_campaign,26,M,2,0,0,True,True,0,0,,active,,20,,
569,2023-03,westfield,family,55.2,0.2,2023-01-27,january_campaign,26,M,3,1,0,True,True,0,0,,active,,20,,heating_failure
569,2023-04,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,4,2,0,True,True,0,0,,active,,20,,
569,2023-05,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,5,4,1,True,True,0,0,,active,,20,,
569,2023-06,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,6,0,0,True,True,0,0,,active,,20,summer_body,
569,2023-07,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,7,0,0,True,True,0,0,,active,,19,,
569,2023-08,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,8,0,0,True,True,0,0,,active,,19,,pool_maintenance
569,2023-09,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,9,1,0,True,True,1,0,,active,,19,back_to_gym,
569,2023-10,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,10,1,0,True,True,0,0,,active,,19,,
569,2023-11,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,11,1,0,True,True,0,0,,active,,19,,
569,2023-12,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,12,2,1,True,True,2,0,7.0,active,,19,,
569,2024-01,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,13,3,1,True,True,0,0,,active,,19,january_promo,
569,2024-02,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,14,2,0,True,True,0,0,,active,,19,,app_outage
569,2024-03,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,15,1,0,True,True,0,0,,active,,19,,
569,2024-04,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,16,5,1,True,True,0,0,10.0,active,,19,,
569,2024-05,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,17,3,1,True,True,0,0,,active,,19,,
569,2024-06,westfield,family,62.1,0.1,2023-01-27,january_campaign,26,M,18,0,0,True,True,0,0,,active,,19,summer_body,
569,2024-07,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,19,5,1,True,True,2,0,,active,,19,,
569,2024-08,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,20,3,1,True,True,0,0,,active,,19,,
569,2024-09,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,21,5,1,True,True,0,0,,active,,19,back_to_gym,
569,2024-10,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,22,4,2,True,True,0,0,,active,,19,,
569,2024-11,westfield,family,62.1,0.1,2023-01-27,january_campaign,26,M,23,5,2,True,True,0,0,10.0,active,,19,,
569,2024-12,westfield,family,69.0,0.0,2023-01-27,january_campaign,26,M,24,4,1,True,True,0,0,,active,,19,,
570,2023-03,northside,premium,49.0,0.0,2023-03-19,walk_in,46,M,1,13,3,False,False,0,0,,active,,20,,heating_failure
570,2023-04,northside,premium,49.0,0.0,2023-03-19,walk_in,46,M,2,9,3,False,False,0,2,,active,,20,,
570,2023-05,northside,premium,49.0,0.0,2023-03-19,walk_in,46,M,3,5,1,False,False,0,0,,churned,competitor,20,,
571,2024-04,eastpark,premium,49.0,0.0,2024-04-12,walk_in,23,M,1,9,3,False,False,0,0,8.0,churned,no_use,19,,
572,2024-12,westfield,family,69.0,0.0,2024-12-01,website,63,M,1,12,5,True,True,0,0,,active,,19,,
573,2023-08,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,1,9,3,True,True,0,0,4.0,active,,19,,pool_maintenance
573,2023-09,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,2,10,4,True,True,0,0,,active,,19,back_to_gym,
573,2023-10,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,3,13,6,True,True,0,0,,active,,19,,
573,2023-11,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,4,14,6,True,True,0,1,,active,,19,,
573,2023-12,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,5,13,5,True,True,0,0,,active,,19,,
573,2024-01,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,6,13,5,True,True,0,0,,active,,19,january_promo,
573,2024-02,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,7,11,3,True,True,0,0,,active,,19,,app_outage
573,2024-03,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,8,8,3,True,True,0,0,,active,,19,,
573,2024-04,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,9,10,2,True,True,0,0,,active,,19,,
573,2024-05,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,10,11,5,True,True,0,0,,active,,19,,
573,2024-06,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,11,10,2,True,True,0,0,,active,,19,summer_body,
573,2024-07,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,12,11,2,True,True,0,0,8.0,active,,19,,
573,2024-08,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,13,13,6,True,True,0,0,,active,,19,,
573,2024-09,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,14,11,5,True,True,0,0,5.0,active,,19,back_to_gym,
573,2024-10,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,15,10,2,True,True,0,0,,active,,19,,
573,2024-11,eastpark,premium,49.0,0.0,2023-08-23,website,42,F,16,11,3,True,True,0,0,9.0,active,,19,,
573,2024-12,eastpark,premium,44.1,0.1,2023-08-23,website,42,F,17,10,4,True,True,0,0,,active,,19,,
574,2024-03,downtown,premium,49.0,0.0,2024-03-14,website,27,M,1,10,4,True,False,0,0,8.0,active,,19,,
574,2024-04,downtown,premium,49.0,0.0,2024-03-14,website,27,M,2,9,2,True,False,3,0,8.0,active,,19,,
574,2024-05,downtown,premium,49.0,0.0,2024-03-14,website,27,M,3,8,3,True,False,0,0,6.0,active,,19,,
574,2024-06,downtown,premium,49.0,0.0,2024-03-14,website,27,M,4,9,4,True,False,0,0,,churned,competitor,19,summer_body,
575,2024-08,downtown,premium,49.0,0.0,2024-08-05,referral,23,F,1,12,5,False,False,1,0,,active,,19,,
575,2024-09,downtown,premium,49.0,0.0,2024-08-05,referral,23,F,2,14,6,False,False,0,0,,active,,19,back_to_gym,
575,2024-10,downtown,premium,41.65,0.15,2024-08-05,referral,23,F,3,12,3,False,False,0,0,,active,,19,,
575,2024-11,downtown,premium,49.0,0.0,2024-08-05,referral,23,F,4,14,3,False,False,0,0,8.0,active,,19,,
575,2024-12,downtown,premium,49.0,0.0,2024-08-05,referral,23,F,5,14,5,False,False,0,0,7.0,active,,19,,
576,2023-05,southgate,basic,29.0,0.0,2023-05-14,website,53,F,1,0,0,False,True,0,0,,active,,20,,
576,2023-06,southgate,basic,29.0,0.0,2023-05-14,website,53,F,2,0,0,False,True,0,0,,active,,20,summer_body,
576,2023-07,southgate,basic,29.0,0.0,2023-05-14,website,53,F,3,0,0,False,True,0,0,,active,,19,,
576,2023-08,southgate,basic,29.0,0.0,2023-05-14,website,53,F,4,0,0,False,True,0,1,,active,,19,,pool_maintenance
576,2023-09,southgate,basic,29.0,0.0,2023-05-14,website,53,F,5,3,1,False,True,0,0,,active,,19,back_to_gym,
576,2023-10,southgate,basic,29.0,0.0,2023-05-14,website,53,F,6,0,0,False,True,1,0,,active,,19,,
576,2023-11,southgate,basic,26.1,0.1,2023-05-14,website,53,F,7,0,0,False,True,2,0,,active,,19,,
576,2023-12,southgate,basic,29.0,0.0,2023-05-14,website,53,F,8,0,0,False,True,0,0,,active,,19,,
576,2024-01,southgate,basic,29.0,0.0,2023-05-14,website,53,F,9,1,0,False,True,0,0,,active,,19,january_promo,
576,2024-02,southgate,basic,29.0,0.0,2023-05-14,website,53,F,10,0,0,False,True,0,0,,active,,19,,app_outage
576,2024-03,southgate,basic,29.0,0.0,2023-05-14,website,53,F,11,0,0,False,True,0,0,7.0,churned,competitor,19,,
577,2023-09,southgate,premium,49.0,0.0,2023-09-09,website,44,M,1,11,3,True,False,0,0,,active,,19,back_to_gym,
577,2023-10,southgate,premium,49.0,0.0,2023-09-09,website,44,M,2,10,3,True,False,0,0,,active,,19,,
577,2023-11,southgate,premium,49.0,0.0,2023-09-09,website,44,M,3,10,5,True,False,0,0,,active,,19,,
577,2023-12,southgate,premium,49.0,0.0,2023-09-09,website,44,M,4,14,6,True,False,0,0,8.0,active,,19,,
577,2024-01,southgate,premium,49.0,0.0,2023-09-09,website,44,M,5,10,4,True,False,0,0,7.0,active,,19,january_promo,
577,2024-02,southgate,premium,49.0,0.0,2023-09-09,website,44,M,6,14,6,True,False,0,0,6.0,active,,19,,app_outage
577,2024-03,southgate,premium,49.0,0.0,2023-09-09,website,44,M,7,10,3,True,False,0,0,6.0,active,,19,,
577,2024-04,southgate,premium,49.0,0.0,2023-09-09,website,44,M,8,10,3,True,False,0,0,6.0,active,,19,,
577,2024-05,southgate,premium,49.0,0.0,2023-09-09,website,44,M,9,8,3,True,False,1,0,,active,,19,,
577,2024-06,southgate,premium,49.0,0.0,2023-09-09,website,44,M,10,9,4,True,False,1,0,,active,,19,summer_body,
